school_id,school_name
6501,Ocean Springs High School
6502,Ocean View
6503,Oceana
6504,Oceanside High School
6505,Ocoee
6506,Oconee County
6507,Oconee County High School
6508,Oconomowoc High School
6509,Oconto Falls
6510,Ocosta
6511,Odem High School
6512,Odessa
6513,Odessa College
6514,Ogden High School
6515,Oglethorpe University
6516,Ohio
6517,Ohio College in Norwood
6518,Ohio Dominican
6519,Ohio Dominican University
6520,Ohio Northern University
6521,Ohio State
6522,Ohio State University
6523,Ohio University
6524,Ohio Valley University
6525,Ohio Wesleyan University
6526,Ohlone
6527,Ohlone College
6528,Ohlone JC
6529,Okanagan College
6530,Okarchee
6531,Okawville
6532,Okeechobee High School
6533,Okemos High School
6534,Oklahoma
6535,Oklahoma Baptist
6536,Oklahoma Baptist University
6537,Oklahoma Christian
6538,Oklahoma Christian University
6539,Oklahoma City
6540,Oklahoma City University
6541,Oklahoma State
6542,Oklahoma State University
6543,Okmulgee
6544,Ola High School
6545,Old Bridge
6546,Old Bridge High School
6547,Old Dominion
6548,Old Dominion University
6549,Old Main High School
6550,"Old Mill HS, Millersville, Md."
6551,Old Mill High School
6552,Oldham County High School
6553,Ole Miss
6554,Olentangy Liberty
6555,Olentangy Liberty High School
6556,"Olentangy Orange HS, Lewis Center, Ohio"
6557,Oley Valley
6558,Olive Branch HS
6559,Oliver
6560,Oliver Ames
6561,Olivet College
6562,Olivet Nazarene University
6563,Olney
6564,Olney Central College
6565,Olustee
6566,Olympia High School
6567,Olympic
6568,Olympic College
6569,Olympus Crest High School
6570,Omaha Burke
6571,Omaha Central High School
6572,Omak
6573,Oneida
6574,Oneonta
6575,Onondaga Community College
6576,Ontario High School
6577,Ooltewah High School
6578,Opelika
6579,Opp
6580,Oral Roberts
6581,Oral Roberts University
6582,Oran High School
6583,Orange Coast College
6584,Orange County
6585,Orange County Community College
6586,Orange Glen
6587,Orange High School
6588,Orange Lutheran HS
6589,Orange Lutheran High School
6590,Orange Park
6591,Orangefield
6592,Orangeville
6593,Orangewood Christian High School
6594,Orchard Lake St Mary's Prep
6595,Orchard Park
6596,Orchard Park High School
6597,Orchard View
6598,Oregon
6599,Oregon City
6600,Oregon City High School
6601,Oregon High School
6602,Oregon Institute of Technology
6603,Oregon State
6604,Oregon State University
6605,Orellano High School
6606,Orem
6607,Orland
6608,Orme
6609,Orono
6610,Orosi
6611,Oroville
6612,Orr High School
6613,Osborn
6614,Osborne
6615,Osbourn
6616,Osceola High School
6617,Oshkosh Christian
6618,Oshkosh West
6619,Osseo
6620,Osser
6621,Ossining High School
6622,Oswego
6623,Oswego East High School
6624,Otay Ranch High School
6625,Otero Junior College
6626,Ottawa Hills High School
6627,Ottawa Township High School
6628,Ottawa-Glandorf
6629,Otterbein College
6630,Ottumwa
6631,Ouachita Baptist University
6632,Ouachita Christian School
6633,Ouachita Christian School High School
6634,Ouachita Parish
6635,Our Lady of Lourdes Catholic High School
6636,Our Lady of the Valley
6637,Out of Door Academy
6638,Overbrook
6639,Overfelt
6640,Overland High School
6641,Overlea
6642,Overton
6643,Ovid-Elsie
6644,Oviedo HS
6645,Oviedo High School
6646,Owasso HS
6647,Owasso High School
6648,Owatonna
6649,Owen County
6650,Owen J. Roberts High School
6651,Owens Community College
6652,Owensboro Catholic School
6653,Owensboro High School
6654,Owosso
6655,Oxbow
6656,Oxford
6657,Oxford High School
6658,Oxnard
6659,Oxnard College
6660,Oxnard JC
6661,Oxon Hill
6662,Oyster River
6663,Ozark
6664,Ozaukee High School
6665,P27 Academy
6666,P27 Baseball Academy
6667,PJ Education School
6668,PJ Education School High School
6669,PJ Educational High School
6670,Pablo Colon Berdecia
6671,Pace
6672,Pace Academy
6673,Pace HS
6674,Pace High School
6675,Pace University
6676,Pacelli
6677,Pacific
6678,Pacific Grove High School
6679,Pacific High School
6680,Pacific Lutheran University
6681,Pacific University
6682,Pacifica
6683,Paden High School
6684,Padua
6685,Page
6686,Paint Branch
6687,Paintsville High School
6688,Palatine
6689,Palatka
6690,Palestine
6691,Palisades High School
6692,Palm Bay
6693,Palm Beach Atlantic
6694,Palm Beach Atlantic University
6695,Palm Beach Central
6696,Palm Beach Central High School
6697,Palm Beach Gardens
6698,Palm Beach Gardens High School
6699,Palm Beach High School
6700,Palm Beach JC
6701,Palm Beach Lakes High School
6702,Palm Beach State College
6703,Palm Beach State JC
6704,Palm Desert
6705,Palm Desert HS
6706,Palm Desert High School
6707,Palm Harbor University
6708,Palm Springs
6709,Palma
6710,Palmdale
6711,Palmer High School
6712,Palmer Trinity
6713,Palmetto High School
6714,Palmetto Ridge
6715,Palmyra High School
6716,Palo
6717,Palo Alto
6718,Palo Alto High School
6719,Palo Duro
6720,Palo Verde
6721,Palo Verde Valley
6722,Palomar College
6723,Palos Verdes
6724,Palos Verdes Peninsula
6725,Pamlico County
6726,Pampa
6727,Pana
6728,Pander
6729,Panola College
6730,Pantego Christian Academy
6731,Panther Creek High School
6732,Panther Valley
6733,Paola High School
6734,Papillion-LaVista High School
6735,Paraclete High School
6736,Paradise Valley
6737,Paradise Valley Community College
6738,Paragould High School
6739,Paramount High School
6740,Paramus Catholic
6741,Paris
6742,Paris Junior College
6743,Park
6744,Park Center
6745,Park Hill
6746,Park Hill High School
6747,Park Hill Senior High School
6748,Park Hill South
6749,Park Ridge
6750,Park School
6751,Park University
6752,Park View
6753,Park Vista Community High School
6754,Park Vista Community School
6755,Park Vista High School
6756,Park West
6757,Parker
6758,Parker High School
6759,Parkers Chapel High School
6760,Parkersburg
6761,Parkland
6762,Parkland Academy
6763,Parkland College
6764,Parkland JC
6765,Parklane Academy
6766,Parkside
6767,Parkside High School
6768,Parksley
6769,Parkton
6770,Parkview Baptist
6771,"Parkview Baptist HS, Baton Rouge"
6772,Parkview High School
6773,Parkville High School
6774,Parkway Central
6775,Parkway High School
6776,Parkway South
6777,Parkway South High School
6778,Parkway West High School
6779,Parkwood
6780,Parrish Community High School
6781,Parry-McCluer
6782,Parsippany High School
6783,Parsippany Hills
6784,Parsons College
6785,Pasadena City College
6786,Pasadena High School
6787,Pasadena Memorial
6788,Pasadena Poly
6789,Pascack
6790,Pascack Hills High School
6791,Pascagoula
6792,Pascagoula HS
6793,Paschal
6794,Pasco High School
6795,Pasco-Hernando Community College
6796,Pasco-Hernando State College
6797,Paseo Academy
6798,Paso Robles High School
6799,Passaic
6800,Passaic County Technical Institute
6801,Patapsco
6802,Patchogue-Medford
6803,Patchogue-Medford High School
6804,Paterson Catholic
6805,Patria La Torres Ramirez
6806,Patrician Academy
6807,Patrick Henry College
6808,Patrick Henry Community College
6809,Patrick Henry High School
6810,Patrick Henry JC
6811,Patriot
6812,Patriot High School
6813,Patten University
6814,Patterson Co-op
6815,Patterson High School
6816,Pattonville
6817,Patuxent
6818,Paul J. Hagerty High School
6819,Paul VI
6820,Paulding
6821,Pauline Johnson Collegiate & Vocational School
6822,Paulsboro
6823,Paw Paw
6824,Pawtucket West High School
6825,Paxon
6826,Paxson School High School
6827,Payson
6828,Peabody
6829,Peabody Veterans Memorial
6830,Peachtree
6831,Peachtree Ridge High School
6832,Pearce
6833,Pearl City
6834,Pearl Cohn Comprehensive
6835,Pearl River Central High School
6836,Pearl River Community College
6837,Pearl River High School
6838,Pearl River JC
6839,Pearland
6840,Pearland High School
6841,Pecos High School
6842,Peddie School
6843,Pedro Menendez
6844,Pee Dee Academy
6845,Peekskill High School
6846,Pekin
6847,Pelham
6848,Pelham Memorial
6849,Pell City
6850,Pemberton
6851,Pemberton Township
6852,Pembroke Hill High School
6853,Pembroke Pines Charter
6854,Pembroke Pines HS
6855,Pembroke Pines High School
6856,Pendelton Heights
6857,Pendleton
6858,Pendleton Heights
6859,Penfield
6860,Penfield High School
6861,Peninsula
6862,Penn
6863,Penn Charter High School
6864,Penn High School
6865,Penn Hills
6866,Penn Manor
6867,Penn Ridge High School
6868,Penn State
6869,Penn State University
6870,Penn Trafford
6871,Penney
6872,Pennington School
6873,Penns Valley Area
6874,Pennsauken
6875,Pennsville Memorial HS
6876,Pennsylvania State Berks
6877,Pennsylvania State University
6878,Penny
6879,Pensacola
6880,Pensacola Catholic
6881,Pensacola Catholic High School
6882,Pensacola State College
6883,Pensacola State JC
6884,Penticton Secondary
6885,Pentucket Regional
6886,Peoria
6887,Peoria Central
6888,Pepperdine
6889,Pepperdine University
6890,Pepperell
6891,Perkins
6892,Perkins-Tryon
6893,Perkiomen School
6894,Permian
6895,Permian High School
6896,Perquimans High School
6897,Perris
6898,Perry
6899,Perry Central
6900,"Perry HS, Gilbert, Ariz."
6901,Perry Hall
6902,Perry High School
6903,Perry Senior
6904,Perrysburg
6905,Perryton
6906,Pershing
6907,Pershing College
6908,Perth Amboy High School
6909,Peru
6910,Peru State
6911,Peru State College
6912,Petal
6913,Petal High School
6914,Petaluma High School
6915,Peters Township High School
6916,Petersburg
6917,Peterson
6918,Petoskey
6919,Pfeiffer University
6920,Pflugerville
6921,Philadelphia
6922,Philadelphia College of Pharmacy
6923,Philadelphia University
6924,Philipsburg-Osceola
6925,Phillips
6926,Phillips Academy
6927,Phillips Exeter Academy
6928,Phillips University
6929,Phillipsburg High School
6930,Phoenix
6931,Phoenix College
6932,Phoenixville Area
6933,Piatt
6934,Picayune
6935,Pickens County
6936,Pickering
6937,Pickering High School
6938,Piedmont High School
6939,Piedmont Hills
6940,Piedra Vista
6941,Pierce College
6942,Pierce College at Fort Steilacoom
6943,Pierce County
6944,Pierce County High School
6945,Pierce JC
6946,Pigeon Forge High School
6947,Pike
6948,Pike County
6949,Pike County High School
6950,Pikeville College
6951,Pilgrim
6952,Pillow Academy
6953,Pima Community College
6954,Pima JC
6955,Pinconning
6956,Pine Bluff High School
6957,Pine Bush
6958,Pine Creek
6959,Pine Crest School
6960,Pine Forest High School
6961,Pine Grove Area
6962,Pine Plains High School
6963,Pine Richland
6964,Pine Ridge
6965,Pine River High School
6966,Pine Tree
6967,Pine View
6968,Pinecrest Academy
6969,Pinecrest High School
6970,Pinellas Park
6971,Pinetree
6972,Pineville
6973,Pinkerton Academy
6974,Pinnacle
6975,Pinnacle High School
6976,Pinole Valley
6977,Pinson Valley
6978,Pioneer
6979,Pioneer Valley
6980,Pioneer Valley Regional
6981,Piper
6982,Piscataway
6983,Pisgah
6984,Pitman
6985,Pitt Community College
6986,Pittsburg
6987,Pittsburg HS
6988,Pittsburg State
6989,Pittsburg State University
6990,Pittsburgh
6991,Pittsfield
6992,Pittsford Sutherland
6993,Pittston Area
6994,Pius X
6995,Placer
6996,Plainedge
6997,Plainfield
6998,Plainfield Central
6999,Plains
7000,Plainview
7001,Plainview-Old Bethpage Kennedy
7002,Plainville
7003,Plainwell
7004,Plano
7005,Plano East High School
7006,Plano High School
7007,Plano West
7008,Plano West High School
7009,Plant City
7010,Plant High School
7011,Plantation
7012,Plaquemine
7013,Platt
7014,"Platte County HS, Platte City, Mo."
7015,Plattsburgh
7016,Pleasant Grove High School
7017,Pleasant Hill High School
7018,Pleasant Valley High School
7019,Pleasanton
7020,Pleasure Ridge Park
7021,Plum High School
7022,Plymouth
7023,Plymouth Carver
7024,Plymouth North
7025,Plymouth Salem High School
7026,Plymouth-Canton
7027,Pocatello High School
7028,Pocomoke
7029,Poindexter Legion
7030,Point Loma High School
7031,Point Loma Nazarene
7032,Point Loma Nazarene University
7033,Point Park
7034,Point Park College
7035,Poland Seminary
7036,Polk Central
7037,Polk State College
7038,Polk State JC
7039,Poly High School
7040,Poly Prep
7041,Poly Prep Country Day School
7042,"Poly Prep Country Day School, Brooklyn"
7043,Poly Prep High School
7044,Poly Tech
7045,Polytechnic
7046,Polytechnical
7047,Polyvalente Deux-Montagnes
7048,Polyvalente Deux-Montagnes High School
7049,Pomona Catholic
7050,Pomona High School
7051,Pomona-Pitzer College
7052,Pomona-Pitzer Colleges
7053,Pompano Beach
7054,Ponca City
7055,Ponderosa High School
7056,Pontiac Northern High School
7057,Pontiac Township High School
7058,Pontotoc
7059,Pontotoc High School
7060,Pope County High School
7061,Pope High School
7062,Pope John Paul II
7063,Poplar Bluff High School
7064,Port Allegany
7065,Port Angeles
7066,Port Byron High School
7067,Port Charlotte High School
7068,Port Chester High School
7069,Port Clinton High School
7070,Port Credit High School
7071,Port Dover
7072,Port Gibson High School
7073,Port Hope
7074,Port Jefferson
7075,Port Moody
7076,Port Richmond
7077,Port St. Joe
7078,Port St. Lucie High School
7079,Port-Neches Groves
7080,Port-Neches Groves High School
7081,Portage
7082,Portage Central
7083,Portage Central High School
7084,Portage Northern
7085,Portal
7086,Portales
7087,Porter HS
7088,Porterville
7089,Porterville College
7090,Portland
7091,Portland Lutheran
7092,Portland State University
7093,Portola
7094,Portsmouth High School
7095,Portville Central
7096,Post Falls HS
7097,Post University
7098,Poteau
7099,Poteet
7100,Potomac
7101,Potomac State College of WVU
7102,Potosi
7103,Potterville
7104,Pottsboro High School
7105,Pottstown
7106,Pottsville Area
7107,Pottsville High School
7108,Poudre
7109,Pound
7110,Poway High School
7111,Power Memorial Academy
7112,Powers Catholic
7113,Prague
7114,Prairie
7115,Prairie State College
7116,Prairie View A&M
7117,Prairie View A&M University
7118,Prairiland
7119,Pratt Community College
7120,Prattville
7121,Preble
7122,Presbyterian
7123,Presbyterian College
7124,Prescott High School
7125,President William McKinley
7126,Preston
7127,Prestonburg
7128,Prestonwood Christian Academy
7129,Prince Andrew
7130,Prince Edward County
7131,Prince George
7132,Prince George's Community College
7133,Prince of Wales
7134,Prince of Wales Secondary School
7135,Princess Anne High School
7136,Princeton
7137,Princeton High School
7138,Princeton University
7139,Prior Lake
7140,Prior Lake High School
7141,Pro Baseball Academy
7142,Pro5 Baseball Academy
7143,Procter Hug
7144,Proctor
7145,Prospect
7146,Prosper High School
7147,Prosser
7148,Providence Academy
7149,Providence Catholic High School
7150,Providence Classical Christian Academy
7151,Providence Classical School High School
7152,Providence College
7153,Providence High School
7154,Providence School of Jacksonville
7155,Provine
7156,Proviso East
7157,Proviso West
7158,Provo
7159,Pryor
7160,Pueblo
7161,Pueblo Central
7162,Pueblo County
7163,Pueblo East
7164,Pueblo South High School
7165,Puerto Rico Advancement College
7166,Puerto Rico Baseball Academy
7167,"Puerto Rico Baseball Academy, Gurabo, P.R."
7168,Pulaski
7169,Pulaski Academy High School
7170,Pulaski County
7171,Pullman
7172,"Punahou HS, Honolulu"
7173,Punahou High School
7174,Punxsotawney
7175,Purcell
7176,Purcell Marian
7177,Purdue
7178,Purdue University
7179,Purdue University Northwest
7180,Purnell Swett
7181,Purvis
